20190121 205400;1.1338;1.1338;1.1336;1.1336;56
20190121 205500;1.1336;1.1336;1.1336;1.1336;13
20190121 205600;1.1336;1.1337;1.1335;1.1337;62
20190121 205700;1.1335;1.1336;1.1335;1.1336;148
20190121 205800;1.1336;1.1337;1.1336;1.1337;34
20190121 205900;1.1337;1.1339;1.1337;1.1337;82
20190121 210000;1.1335;1.1336;1.1335;1.1336;36
20190121 210100;1.1336;1.1336;1.1335;1.1335;34
20190121 210200;1.1335;1.1336;1.1335;1.1336;14
20190121 210300;1.1335;1.1335;1.1335;1.1335;3
20190121 210400;1.1336;1.1336;1.1336;1.1336;3
20190121 210500;1.1336;1.1336;1.1336;1.1336;10
20190121 210600;1.1336;1.1336;1.1336;1.1336;11
20190121 210700;1.1336;1.1336;1.1336;1.1336;24
20190121 210800;1.1336;1.1337;1.1336;1.1336;50
20190121 210900;1.1336;1.1336;1.1336;1.1336;14
20190121 211000;1.1336;1.1336;1.1336;1.1336;16
20190121 211100;1.1336;1.1336;1.1336;1.1336;43
20190121 211200;1.1336;1.1336;1.1336;1.1336;62
20190121 211300;1.1336;1.1336;1.1336;1.1336;30
20190121 211400;1.1336;1.1336;1.1336;1.1336;32
20190121 211500;1.1336;1.1336;1.1336;1.1336;76
20190121 211600;1.1334;1.1336;1.1334;1.1336;110
20190121 211700;1.1336;1.1336;1.1336;1.1336;8
20190121 211800;1.1336;1.1336;1.1335;1.1335;36
20190121 211900;1.1335;1.1335;1.1335;1.1335;120
20190121 212000;1.1335;1.1336;1.1335;1.1336;135
20190121 212100;1.1335;1.1336;1.1335;1.1336;143
20190121 212200;1.1336;1.1336;1.1335;1.1335;127
20190121 212300;1.1335;1.1336;1.1335;1.1335;91
20190121 212400;1.1335;1.1336;1.1335;1.1335;97
20190121 212500;1.1335;1.1337;1.1335;1.1335;83
20190121 212600;1.1335;1.1336;1.1335;1.1336;94
20190121 212700;1.1336;1.1337;1.1336;1.1337;48
20190121 212800;1.1337;1.1339;1.1337;1.1338;33
20190121 212900;1.1338;1.1339;1.1338;1.1338;51
20190121 213000;1.1338;1.1338;1.1338;1.1338;39
20190121 213100;1.1338;1.1339;1.1338;1.1338;114
20190121 213200;1.1338;1.1338;1.1338;1.1338;153
20190121 213300;1.1338;1.1339;1.1338;1.1338;76
20190121 213400;1.1338;1.1338;1.1338;1.1338;69
20190121 213500;1.1338;1.1339;1.1338;1.1339;27
20190121 213600;1.1339;1.134;1.1338;1.1338;258
20190121 213700;1.1338;1.1338;1.1338;1.1338;38
20190121 213800;1.1338;1.1338;1.1338;1.1338;176
20190121 213900;1.1338;1.1338;1.1338;1.1338;207
20190121 214000;1.1338;1.1338;1.1338;1.1338;73
20190121 214100;1.1338;1.1338;1.1337;1.1337;27
20190121 214200;1.1337;1.1337;1.1337;1.1337;72
20190121 214300;1.1337;1.1337;1.1337;1.1337;38
20190121 214400;1.1337;1.1337;1.1337;1.1337;48
20190121 214500;1.1337;1.1338;1.1336;1.1336;162
20190121 214600;1.1336;1.1337;1.1336;1.1336;195
20190121 214700;1.1336;1.1338;1.1336;1.1337;58
20190121 214800;1.1337;1.1338;1.1337;1.1337;35
20190121 214900;1.1336;1.1336;1.1336;1.1336;68
20190121 215000;1.1336;1.1336;1.1331;1.1331;109
20190121 215100;1.1331;1.1333;1.1331;1.1332;115
20190121 215200;1.1332;1.1333;1.1332;1.1332;102
20190121 215300;1.1332;1.1332;1.133;1.1331;180
20190121 215400;1.1331;1.1331;1.1331;1.1331;138
20190121 215500;1.1332;1.1332;1.1331;1.1331;44
20190121 215600;1.1332;1.1333;1.1332;1.1333;19
20190121 215700;1.1332;1.1332;1.1332;1.1332;12
20190121 215800;1.1331;1.1332;1.133;1.1331;35
20190121 215900;1.1331;1.1335;1.1331;1.1331;75
20190121 220000;1.1331;1.1335;1.1331;1.1331;19
20190121 220100;1.133;1.133;1.1328;1.133;18
20190121 220200;1.1329;1.133;1.1329;1.133;3
20190121 220300;1.133;1.133;1.133;1.133;3
20190121 220400;1.133;1.1331;1.133;1.1331;5
20190121 220500;1.1331;1.1331;1.1331;1.1331;3
20190121 220600;1.1332;1.1333;1.1332;1.1333;8
20190121 220800;1.1332;1.1332;1.1332;1.1332;5
20190121 220900;1.1332;1.1337;1.1332;1.1337;65
20190121 221200;1.1335;1.1335;1.1335;1.1335;6
20190121 221300;1.1335;1.1335;1.1335;1.1335;55
20190121 221400;1.1335;1.1337;1.1335;1.1337;148
20190121 221600;1.1338;1.1338;1.1336;1.1338;13
20190121 221700;1.1337;1.1337;1.1337;1.1337;7
20190121 221800;1.1337;1.1337;1.1337;1.1337;13
20190121 221900;1.1337;1.1337;1.1337;1.1337;2
20190121 222100;1.1337;1.1337;1.1337;1.1337;5
20190121 222200;1.1337;1.1337;1.1337;1.1337;7
20190121 222300;1.1337;1.1337;1.1337;1.1337;4
20190121 222400;1.1337;1.1337;1.1337;1.1337;2
20190121 222600;1.1337;1.1337;1.1337;1.1337;9
20190121 222700;1.1337;1.1337;1.1337;1.1337;5
20190121 222800;1.1337;1.1337;1.1337;1.1337;5
20190121 222900;1.1337;1.1337;1.1337;1.1337;3
20190121 223100;1.1337;1.1337;1.1337;1.1337;32
20190121 223200;1.1337;1.1337;1.1337;1.1337;6
20190121 223300;1.1337;1.1337;1.1337;1.1337;3
20190121 223400;1.1337;1.1337;1.1337;1.1337;11
20190121 223500;1.1337;1.1337;1.1337;1.1337;3
20190121 223600;1.1337;1.1338;1.1334;1.1338;17
20190121 223700;1.1338;1.1338;1.1338;1.1338;4
20190121 223800;1.1338;1.1338;1.1338;1.1338;8
20190121 223900;1.1338;1.1338;1.1338;1.1338;2
20190121 224000;1.1338;1.1338;1.1338;1.1338;4
20190121 224100;1.1338;1.1338;1.1338;1.1338;11
20190121 224200;1.1338;1.1338;1.1338;1.1338;12
20190121 224300;1.1338;1.1338;1.1338;1.1338;9
20190121 224400;1.1338;1.1338;1.1338;1.1338;21
20190121 224500;1.1338;1.1338;1.1338;1.1338;10
20190121 224600;1.1338;1.1338;1.1338;1.1338;20
20190121 224700;1.1338;1.1338;1.1337;1.1338;28
20190121 224800;1.1338;1.1338;1.1336;1.1336;114
20190121 224900;1.1336;1.134;1.1336;1.134;118
20190121 225000;1.134;1.1342;1.1339;1.134;109
20190121 225100;1.134;1.134;1.134;1.134;93
20190121 225200;1.134;1.134;1.134;1.134;30
20190121 225300;1.134;1.134;1.134;1.134;27
20190121 225400;1.134;1.1342;1.134;1.134;83
20190121 225500;1.134;1.134;1.134;1.134;32
20190121 225600;1.134;1.134;1.134;1.134;33
20190121 225700;1.134;1.134;1.134;1.134;8
20190121 225800;1.134;1.134;1.1339;1.1339;27
20190121 225900;1.1339;1.1339;1.1337;1.1337;27
20190121 230000;1.1338;1.1339;1.1338;1.1339;25
20190121 230100;1.134;1.1341;1.134;1.1341;49
20190121 230200;1.134;1.134;1.134;1.134;33
20190121 230300;1.134;1.134;1.134;1.134;76
20190121 230400;1.134;1.134;1.134;1.134;172
20190121 230500;1.134;1.134;1.134;1.134;99
20190121 230600;1.134;1.134;1.134;1.134;13
20190121 230700;1.134;1.1341;1.134;1.1341;18
20190121 230800;1.1341;1.1341;1.1341;1.1341;3
20190121 230900;1.134;1.134;1.134;1.134;20
20190121 231000;1.134;1.1341;1.134;1.1341;14
20190121 231100;1.1341;1.1341;1.1341;1.1341;31
20190121 231200;1.1341;1.1341;1.1341;1.1341;33
20190121 231300;1.1341;1.1342;1.1341;1.1342;44
20190121 231400;1.1341;1.1342;1.134;1.134;116
20190121 231500;1.134;1.134;1.134;1.134;37
20190121 231600;1.134;1.134;1.134;1.134;17
20190121 231700;1.134;1.134;1.134;1.134;68
20190121 231800;1.134;1.134;1.134;1.134;33
20190121 231900;1.134;1.134;1.134;1.134;28
20190121 232000;1.134;1.1341;1.134;1.1341;33
20190121 232100;1.1341;1.1342;1.1341;1.1341;58
20190121 232200;1.134;1.1341;1.134;1.134;24
20190121 232300;1.134;1.134;1.134;1.134;19
20190121 232400;1.134;1.134;1.134;1.134;23
20190121 232500;1.134;1.134;1.1339;1.1339;100
20190121 232600;1.1339;1.1339;1.1339;1.1339;19
20190121 232700;1.1339;1.134;1.1339;1.134;19
20190121 232800;1.134;1.134;1.1339;1.134;25
20190121 232900;1.134;1.134;1.1339;1.134;36
20190121 233000;1.134;1.1342;1.134;1.1341;51
20190121 233100;1.1341;1.1341;1.1339;1.134;70
20190121 233200;1.134;1.134;1.1339;1.134;51
20190121 233300;1.134;1.1341;1.1339;1.1341;75
20190121 233400;1.1341;1.1341;1.1341;1.1341;92
20190121 233500;1.134;1.1342;1.134;1.1342;53
20190121 233600;1.1342;1.1342;1.1341;1.1341;23
20190121 233700;1.1341;1.1342;1.1341;1.1342;55
20190121 233800;1.1342;1.1342;1.1341;1.1342;33
20190121 233900;1.1341;1.1341;1.134;1.1341;16
20190121 234000;1.134;1.1341;1.134;1.134;39
20190121 234100;1.134;1.134;1.1339;1.1339;37
20190121 234200;1.1339;1.1339;1.1339;1.1339;25
20190121 234300;1.1339;1.134;1.1339;1.1339;42
20190121 234400;1.1339;1.1341;1.1339;1.1341;82
20190121 234500;1.134;1.1341;1.134;1.1341;76
20190121 234600;1.1341;1.1341;1.1341;1.1341;43
20190121 234700;1.1341;1.1342;1.1341;1.1342;41
20190121 234800;1.1342;1.1342;1.1341;1.1341;46
20190121 234900;1.1341;1.1341;1.134;1.134;26
20190121 235000;1.134;1.1341;1.134;1.134;19
20190121 235100;1.134;1.1342;1.134;1.1341;56
20190121 235200;1.1342;1.1342;1.1341;1.1342;78
20190121 235300;1.1342;1.1343;1.1342;1.1342;48
20190121 235400;1.1343;1.1343;1.1342;1.1342;62
20190121 235500;1.1342;1.1342;1.1341;1.1341;23
20190121 235600;1.1341;1.1341;1.1339;1.1339;48
20190121 235700;1.1339;1.134;1.1339;1.1339;45
20190121 235800;1.1339;1.1339;1.1339;1.1339;28
20190121 235900;1.1339;1.134;1.1339;1.134;20
20190122 000000;1.134;1.134;1.134;1.134;24
20190122 000100;1.1339;1.134;1.1339;1.134;56
20190122 000200;1.134;1.134;1.1339;1.134;61
20190122 000300;1.134;1.1341;1.134;1.1341;69
20190122 000400;1.1341;1.1341;1.1341;1.1341;59
20190122 000500;1.1341;1.1341;1.1341;1.1341;43
20190122 000600;1.1341;1.1342;1.1341;1.1341;63
20190122 000700;1.1341;1.1341;1.134;1.134;43
20190122 000800;1.134;1.134;1.134;1.134;14
20190122 000900;1.134;1.134;1.134;1.134;14
20190122 001000;1.134;1.1341;1.134;1.1341;126
20190122 001100;1.1341;1.1343;1.1341;1.1343;62
20190122 001200;1.1343;1.1343;1.1342;1.1342;29
20190122 001300;1.1342;1.1342;1.1341;1.1341;87
20190122 001400;1.134;1.134;1.1339;1.134;54
20190122 001500;1.134;1.134;1.134;1.134;16
20190122 001600;1.134;1.134;1.134;1.134;11
20190122 001700;1.134;1.1342;1.134;1.1342;47
20190122 001800;1.1341;1.1341;1.134;1.134;29
20190122 001900;1.134;1.134;1.134;1.134;37
20190122 002000;1.134;1.134;1.1339;1.1339;28
20190122 002100;1.1339;1.134;1.1339;1.134;28
20190122 002200;1.134;1.1341;1.1339;1.134;63
20190122 002300;1.134;1.134;1.1339;1.1339;36
20190122 002400;1.1339;1.134;1.1339;1.134;24
20190122 002500;1.134;1.134;1.1339;1.1339;14
20190122 002600;1.1339;1.1339;1.1339;1.1339;16
20190122 002700;1.1339;1.134;1.1339;1.134;17
20190122 002800;1.134;1.134;1.134;1.134;28
20190122 002900;1.134;1.134;1.134;1.134;31
20190122 003000;1.134;1.134;1.134;1.134;7
20190122 003100;1.134;1.134;1.134;1.134;10
20190122 003200;1.134;1.134;1.134;1.134;10
20190122 003300;1.134;1.134;1.134;1.134;21
20190122 003400;1.134;1.134;1.134;1.134;16
20190122 003500;1.134;1.134;1.134;1.134;25
20190122 003600;1.134;1.134;1.134;1.134;23
20190122 003700;1.134;1.134;1.134;1.134;10
20190122 003800;1.134;1.134;1.134;1.134;12
20190122 003900;1.134;1.1341;1.134;1.1341;23
20190122 004000;1.1341;1.1341;1.134;1.134;43
20190122 004100;1.134;1.134;1.134;1.134;42
20190122 004200;1.134;1.134;1.134;1.134;15
20190122 004300;1.134;1.1341;1.134;1.134;60
20190122 004400;1.134;1.1341;1.134;1.134;81
20190122 004500;1.134;1.134;1.134;1.134;67
20190122 004600;1.134;1.1341;1.134;1.134;71
20190122 004700;1.134;1.1341;1.134;1.134;53
20190122 004800;1.134;1.1341;1.134;1.1341;95
20190122 004900;1.1341;1.1341;1.134;1.134;54
20190122 005000;1.134;1.134;1.134;1.134;50
20190122 005100;1.134;1.1341;1.134;1.1341;56
20190122 005200;1.1341;1.1341;1.134;1.134;70
20190122 005300;1.134;1.1341;1.134;1.1341;71
20190122 005400;1.1341;1.1341;1.1339;1.134;124
20190122 005500;1.134;1.134;1.1339;1.134;74
20190122 005600;1.134;1.134;1.1339;1.1339;89
20190122 005700;1.1339;1.134;1.1339;1.1339;11
20190122 005800;1.1339;1.1339;1.1339;1.1339;40
20190122 005900;1.1339;1.1339;1.1338;1.1339;33
20190122 010000;1.1339;1.1339;1.1339;1.1339;9
20190122 010100;1.1339;1.1339;1.1338;1.1338;36
20190122 010200;1.1339;1.1339;1.1338;1.1339;66
20190122 010300;1.1339;1.1339;1.1338;1.1339;53
20190122 010400;1.1338;1.1339;1.1338;1.1339;73
20190122 010500;1.1339;1.1339;1.1339;1.1339;45
20190122 010600;1.1339;1.1339;1.1339;1.1339;61
20190122 010700;1.1339;1.1339;1.1338;1.1339;47
20190122 010800;1.1339;1.1339;1.1339;1.1339;54
20190122 010900;1.1339;1.1339;1.1339;1.1339;46
20190122 011000;1.1339;1.1339;1.1339;1.1339;28
20190122 011100;1.1339;1.1339;1.1339;1.1339;13
20190122 011200;1.1339;1.1339;1.1338;1.1339;33
20190122 011300;1.1339;1.1339;1.1339;1.1339;35
20190122 011400;1.1339;1.1339;1.1339;1.1339;31
20190122 011500;1.1339;1.134;1.1339;1.1339;47
20190122 011600;1.1339;1.1339;1.1339;1.1339;49
20190122 011700;1.1339;1.134;1.1339;1.134;22
20190122 011800;1.134;1.134;1.1339;1.1339;52
20190122 011900;1.1339;1.134;1.1339;1.134;33
20190122 012000;1.134;1.134;1.1339;1.134;29
20190122 012100;1.134;1.1341;1.134;1.1341;86
20190122 012200;1.1341;1.1342;1.1341;1.1342;66
20190122 012300;1.1342;1.1342;1.1342;1.1342;37
20190122 012400;1.1342;1.1342;1.1342;1.1342;32
20190122 012500;1.1342;1.1342;1.1341;1.1341;75
20190122 012600;1.1341;1.1342;1.1341;1.1341;20
20190122 012700;1.1341;1.1341;1.1341;1.1341;39
20190122 012800;1.1341;1.1342;1.1341;1.1341;25
20190122 012900;1.1341;1.1341;1.1341;1.1341;35
20190122 013000;1.1341;1.1341;1.1341;1.1341;20
20190122 013100;1.1341;1.1341;1.134;1.1341;35
20190122 013200;1.1341;1.1341;1.134;1.1341;54
20190122 013300;1.1341;1.1342;1.1341;1.1342;33
20190122 013400;1.1342;1.1343;1.1342;1.1343;18
20190122 013500;1.1342;1.1343;1.1341;1.1341;29
20190122 013600;1.1341;1.1342;1.1341;1.1341;18
20190122 013700;1.1341;1.1341;1.134;1.134;37
20190122 013800;1.134;1.134;1.134;1.134;34
20190122 013900;1.134;1.1341;1.134;1.134;25
20190122 014000;1.1341;1.1341;1.134;1.134;39
20190122 014100;1.134;1.1341;1.134;1.1341;30
20190122 014200;1.1341;1.1342;1.1341;1.1342;41
20190122 014300;1.1342;1.1342;1.1341;1.1342;27
20190122 014400;1.1342;1.1343;1.1342;1.1342;51
20190122 014500;1.1343;1.1343;1.1343;1.1343;36
20190122 014600;1.1343;1.1343;1.1342;1.1342;45
20190122 014700;1.1343;1.1343;1.1342;1.1343;38
20190122 014800;1.1343;1.1343;1.1343;1.1343;15
20190122 014900;1.1343;1.1343;1.1342;1.1343;56
20190122 015000;1.1343;1.1343;1.1342;1.1342;27
20190122 015100;1.1342;1.1342;1.1342;1.1342;14
20190122 015200;1.1342;1.1342;1.1342;1.1342;37
20190122 015300;1.1342;1.1342;1.1342;1.1342;25
20190122 015400;1.1342;1.1342;1.1342;1.1342;29
20190122 015500;1.1342;1.1342;1.1342;1.1342;35
20190122 015600;1.1342;1.1342;1.1342;1.1342;33
20190122 015700;1.1342;1.1342;1.1342;1.1342;28
20190122 015800;1.1342;1.1342;1.1342;1.1342;46
20190122 015900;1.1342;1.1342;1.1341;1.1341;37
20190122 020000;1.1342;1.1342;1.1342;1.1342;34
20190122 020100;1.1342;1.1343;1.1342;1.1342;87
20190122 020200;1.1342;1.1343;1.1342;1.1343;41
20190122 020300;1.1342;1.1343;1.1342;1.1342;25
20190122 020400;1.1342;1.1342;1.1342;1.1342;25
20190122 020500;1.1342;1.1342;1.1342;1.1342;32
20190122 020600;1.1342;1.1342;1.1342;1.1342;22
20190122 020700;1.1342;1.1342;1.1342;1.1342;25
20190122 020800;1.1342;1.1342;1.1342;1.1342;30
20190122 020900;1.1342;1.1342;1.1341;1.1341;46
20190122 021000;1.1341;1.1341;1.1341;1.1341;30
20190122 021100;1.1341;1.1341;1.1341;1.1341;40
20190122 021200;1.1341;1.1342;1.1341;1.1342;51
20190122 021300;1.1342;1.1342;1.1341;1.1341;17
20190122 021400;1.1341;1.1341;1.1341;1.1341;26
20190122 021500;1.1341;1.1342;1.1341;1.1342;20
20190122 021600;1.1342;1.1342;1.1341;1.1341;62
20190122 021700;1.1341;1.1341;1.1341;1.1341;27
20190122 021800;1.1341;1.1341;1.1341;1.1341;9
20190122 021900;1.1341;1.1341;1.134;1.1341;22
20190122 022000;1.1341;1.1341;1.1341;1.1341;8
20190122 022100;1.1341;1.1341;1.134;1.134;9
20190122 022200;1.134;1.134;1.134;1.134;4
20190122 022300;1.134;1.134;1.134;1.134;5
20190122 022400;1.134;1.134;1.134;1.134;4
20190122 022500;1.134;1.134;1.134;1.134;17
20190122 022600;1.134;1.134;1.134;1.134;4
20190122 022700;1.134;1.134;1.134;1.134;17
20190122 022800;1.134;1.134;1.134;1.134;14
20190122 022900;1.134;1.134;1.134;1.134;12
20190122 023000;1.134;1.134;1.134;1.134;7
20190122 023100;1.134;1.134;1.134;1.134;18
20190122 023200;1.134;1.134;1.134;1.134;19
20190122 023300;1.134;1.134;1.134;1.134;16
20190122 023400;1.134;1.134;1.134;1.134;8
20190122 023500;1.134;1.134;1.134;1.134;5
20190122 023600;1.134;1.134;1.134;1.134;8
20190122 023700;1.134;1.134;1.134;1.134;20
20190122 023800;1.134;1.134;1.1339;1.1339;16
20190122 023900;1.1339;1.1339;1.1339;1.1339;30
20190122 024000;1.1339;1.1339;1.1339;1.1339;6
20190122 024100;1.1339;1.1339;1.1339;1.1339;30
20190122 024200;1.1339;1.1339;1.1339;1.1339;11
20190122 024300;1.1339;1.1339;1.1338;1.1338;12
20190122 024400;1.1338;1.1339;1.1338;1.1339;10
20190122 024500;1.1339;1.1339;1.1339;1.1339;13
20190122 024600;1.1339;1.1339;1.1339;1.1339;11
20190122 024700;1.1339;1.1339;1.1338;1.1339;29
20190122 024800;1.1339;1.1339;1.1339;1.1339;14
20190122 024900;1.1339;1.1339;1.1339;1.1339;23
20190122 025000;1.1339;1.134;1.1339;1.134;15
20190122 025100;1.134;1.134;1.134;1.134;2
20190122 025200;1.134;1.134;1.1339;1.1339;15
20190122 025300;1.1339;1.134;1.1339;1.134;22
20190122 025400;1.134;1.134;1.1339;1.1339;16
20190122 025500;1.1339;1.134;1.1339;1.134;10
20190122 025600;1.134;1.134;1.1339;1.134;20
20190122 025700;1.134;1.134;1.1339;1.134;14
20190122 025800;1.134;1.134;1.1339;1.134;22
20190122 025900;1.134;1.134;1.1339;1.134;46
20190122 030000;1.134;1.1341;1.134;1.1341;50
20190122 030100;1.1341;1.1341;1.1339;1.1339;36
20190122 030200;1.1339;1.134;1.1339;1.134;7
20190122 030300;1.134;1.134;1.1339;1.1339;6
20190122 030400;1.134;1.134;1.134;1.134;24
20190122 030500;1.134;1.1341;1.134;1.134;21
20190122 030600;1.134;1.134;1.134;1.134;15
20190122 030700;1.134;1.134;1.134;1.134;11
20190122 030800;1.134;1.134;1.134;1.134;19
20190122 030900;1.134;1.1341;1.134;1.134;44
20190122 031000;1.134;1.1341;1.134;1.134;52
20190122 031100;1.134;1.1341;1.134;1.1341;37
20190122 031200;1.1341;1.1342;1.1341;1.1342;21
20190122 031300;1.1342;1.1342;1.1342;1.1342;15
20190122 031400;1.1342;1.1342;1.1342;1.1342;29
20190122 031500;1.1342;1.1342;1.1342;1.1342;11
20190122 031600;1.1342;1.1342;1.1342;1.1342;23
20190122 031700;1.1342;1.1342;1.1342;1.1342;12
20190122 031800;1.1342;1.1342;1.1342;1.1342;34
20190122 031900;1.1342;1.1343;1.1342;1.1343;72
20190122 032000;1.1343;1.1343;1.1343;1.1343;37
20190122 032100;1.1343;1.1343;1.1343;1.1343;36
20190122 032200;1.1343;1.1343;1.1343;1.1343;64
20190122 032300;1.1343;1.1343;1.1343;1.1343;33
20190122 032400;1.1343;1.1343;1.1343;1.1343;40
20190122 032500;1.1343;1.1343;1.1343;1.1343;15
20190122 032600;1.1343;1.1343;1.1343;1.1343;10
20190122 032700;1.1343;1.1343;1.1343;1.1343;47
20190122 032800;1.1343;1.1343;1.1343;1.1343;68
20190122 032900;1.1343;1.1343;1.1343;1.1343;29
20190122 033000;1.1343;1.1343;1.1343;1.1343;25
20190122 033100;1.1343;1.1343;1.1343;1.1343;54
20190122 033200;1.1343;1.1343;1.1343;1.1343;44
20190122 033300;1.1343;1.1343;1.1342;1.1343;36
20190122 033400;1.1342;1.1343;1.1342;1.1343;40
20190122 033500;1.1343;1.1343;1.1342;1.1343;53
20190122 033600;1.1343;1.1343;1.1343;1.1343;24
20190122 033700;1.1343;1.1343;1.1343;1.1343;37
20190122 033800;1.1343;1.1343;1.1342;1.1342;61
20190122 033900;1.1342;1.1342;1.1342;1.1342;21
20190122 034000;1.1342;1.1342;1.1342;1.1342;51
20190122 034100;1.1342;1.1343;1.1342;1.1342;38
20190122 034200;1.1342;1.1342;1.1342;1.1342;22
20190122 034300;1.1342;1.1342;1.1342;1.1342;68
20190122 034400;1.1342;1.1342;1.134;1.134;109
20190122 034500;1.134;1.134;1.1339;1.1339;105
20190122 034600;1.1339;1.134;1.1339;1.1339;35
20190122 034700;1.1339;1.134;1.1339;1.134;65
20190122 034800;1.134;1.134;1.134;1.134;37
20190122 034900;1.134;1.1341;1.134;1.1341;35
20190122 035000;1.1341;1.1341;1.1341;1.1341;40
20190122 035100;1.1341;1.1341;1.134;1.1341;79
20190122 035200;1.1341;1.1341;1.134;1.1341;41
20190122 035300;1.1341;1.1342;1.1341;1.1341;96
20190122 035400;1.1341;1.1342;1.1341;1.1341;83
20190122 035500;1.1341;1.1341;1.1341;1.1341;65
20190122 035600;1.1341;1.1341;1.1341;1.1341;35
20190122 035700;1.1341;1.1341;1.1341;1.1341;72
20190122 035800;1.134;1.134;1.134;1.134;61
20190122 035900;1.134;1.1341;1.1339;1.134;90
20190122 040000;1.134;1.134;1.1339;1.134;46
20190122 040100;1.134;1.134;1.1339;1.134;79
20190122 040200;1.134;1.134;1.134;1.134;28
20190122 040300;1.134;1.134;1.1339;1.1339;64
20190122 040400;1.1339;1.134;1.1339;1.134;64
20190122 040500;1.134;1.134;1.1339;1.1339;79
20190122 040600;1.1339;1.1339;1.1337;1.1338;123
20190122 040700;1.1338;1.1338;1.1337;1.1337;28
20190122 040800;1.1337;1.1338;1.1337;1.1338;28
20190122 040900;1.1338;1.1338;1.1338;1.1338;22
20190122 041000;1.1338;1.1338;1.1338;1.1338;20
20190122 041100;1.1338;1.1338;1.1338;1.1338;77
20190122 041200;1.1337;1.1338;1.1337;1.1338;85
20190122 041300;1.1337;1.1338;1.1336;1.1337;137
20190122 041400;1.1337;1.1337;1.1337;1.1337;36
20190122 041500;1.1337;1.1337;1.1336;1.1337;70
20190122 041600;1.1337;1.1337;1.1336;1.1337;26
20190122 041700;1.1336;1.1337;1.1336;1.1337;60
20190122 041800;1.1337;1.1338;1.1337;1.1338;65
20190122 041900;1.1338;1.1338;1.1338;1.1338;43
20190122 042000;1.1338;1.1338;1.1338;1.1338;7
20190122 042100;1.1338;1.1338;1.1336;1.1336;101
20190122 042200;1.1336;1.1336;1.1335;1.1336;52
20190122 042300;1.1336;1.1336;1.1335;1.1335;53
20190122 042400;1.1335;1.1335;1.1335;1.1335;49
20190122 042500;1.1335;1.1335;1.1335;1.1335;65
20190122 042600;1.1335;1.1336;1.1335;1.1336;62
20190122 042700;1.1336;1.1336;1.1335;1.1336;35
20190122 042800;1.1336;1.1337;1.1336;1.1336;46
20190122 042900;1.1336;1.1337;1.1336;1.1336;51
20190122 043000;1.1336;1.1336;1.1336;1.1336;55
20190122 043100;1.1336;1.1337;1.1336;1.1336;49
20190122 043200;1.1336;1.1336;1.1336;1.1336;67
20190122 043300;1.1336;1.1336;1.1335;1.1336;33
20190122 043400;1.1336;1.1336;1.1335;1.1335;12
20190122 043500;1.1336;1.1336;1.1335;1.1335;37
20190122 043600;1.1336;1.1336;1.1335;1.1335;85
20190122 043700;1.1335;1.1336;1.1335;1.1335;122
20190122 043800;1.1335;1.1336;1.1335;1.1335;57
20190122 043900;1.1335;1.1336;1.1335;1.1336;34
20190122 044000;1.1336;1.1336;1.1336;1.1336;22
20190122 044100;1.1336;1.1337;1.1336;1.1337;81
20190122 044200;1.1337;1.1337;1.1337;1.1337;23
20190122 044300;1.1337;1.1338;1.1337;1.1338;8
20190122 044400;1.1338;1.1338;1.1337;1.1337;4
20190122 044500;1.1337;1.1338;1.1337;1.1338;14
20190122 044600;1.1337;1.1337;1.1336;1.1336;36
20190122 044700;1.1337;1.1337;1.1336;1.1336;5
20190122 044800;1.1336;1.1336;1.1335;1.1335;66
20190122 044900;1.1335;1.1336;1.1335;1.1335;45
20190122 045000;1.1335;1.1336;1.1335;1.1335;48
20190122 045100;1.1335;1.1336;1.1335;1.1335;12
20190122 045200;1.1335;1.1336;1.1335;1.1336;56
20190122 045300;1.1336;1.1336;1.1336;1.1336;29
20190122 045400;1.1336;1.1337;1.1336;1.1336;45
20190122 045500;1.1336;1.1337;1.1336;1.1336;29
20190122 045600;1.1336;1.1336;1.1336;1.1336;35
20190122 045700;1.1336;1.1336;1.1335;1.1336;38
20190122 045800;1.1336;1.1336;1.1336;1.1336;51
20190122 045900;1.1337;1.1337;1.1336;1.1336;61
20190122 050000;1.1336;1.1338;1.1336;1.1338;69
20190122 050100;1.1337;1.1338;1.1337;1.1337;92
20190122 050200;1.1338;1.1338;1.1338;1.1338;26
20190122 050300;1.1338;1.1338;1.1337;1.1337;67
20190122 050400;1.1337;1.1338;1.1337;1.1338;31
20190122 050500;1.1338;1.1338;1.1337;1.1337;13
20190122 050600;1.1338;1.1338;1.1337;1.1337;45
20190122 050700;1.1338;1.1338;1.1337;1.1337;67
20190122 050800;1.1337;1.1337;1.1337;1.1337;28
20190122 050900;1.1337;1.1337;1.1337;1.1337;39
20190122 051000;1.1337;1.1338;1.1337;1.1337;24
20190122 051100;1.1337;1.1337;1.1337;1.1337;16
20190122 051200;1.1337;1.1337;1.1336;1.1336;54
20190122 051300;1.1336;1.1336;1.1336;1.1336;30
20190122 051400;1.1336;1.1336;1.1335;1.1336;93
20190122 051500;1.1336;1.1336;1.1336;1.1336;19
20190122 051600;1.1336;1.1336;1.1336;1.1336;35
20190122 051700;1.1336;1.1337;1.1336;1.1336;49
20190122 051800;1.1336;1.1337;1.1336;1.1336;24
20190122 051900;1.1336;1.1337;1.1336;1.1336;29
